Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall_mm
108,3.074074074,Bogura,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,332,25,10.0,60,95,202.5009031
205,6.936585366,Brahmanbaria,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1422,25,10.0,60,95,90.35888406
44,10.63636364,Chandpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,468,25,10.0,60,95,151.1149732
307,2.003257329,Chapai Nawabganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,615,25,10.0,60,95,236.2407179
66350,0.104777694,Chattogram,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,6952,25,10.0,60,95,142.4287359
89,1.853932584,Chuadanga,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,165,25,10.0,60,95,93.34259595
67500,0.013925926,CoxsBazar,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,940,25,10.0,60,95,184.2374048
1642,1.333739342,Cumilla,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,2190,25,10.0,60,95,0.0
552,16.65217391,Dhaka,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,9192,25,10.0,60,95,200.1339117
348,2.117816092,Dinajpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,737,25,10.0,60,95,173.7050638
110,2.4,Faridpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,264,25,10.0,60,95,68.37138801
72,1.986111111,Feni,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,143,25,10.0,60,95,122.354527
145,2.317241379,Gaibandha,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,336,25,10.0,60,95,203.6752249
213,2.615023474,Gazipur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,557,25,10.0,60,95,224.4001332
1250,0.3704,Gopalganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,463,25,10.0,60,95,114.8824812
212,3.933962264,Habiganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,834,25,10.0,60,95,113.706582
425,0.844705882,Jamalpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,359,25,10.0,60,95,203.7712736
865,1.14566474,Jashore,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,991,25,10.0,60,95,106.3576403
1625,0.390769231,Jhallokati,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,635,25,10.0,60,95,96.44948048
142,4.718309859,Jhenaidah,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,670,25,10.0,60,95,31.19336659
48,3.395833333,Joypurhat,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,163,25,10.0,60,95,209.7408779
689,1.269956459,Khagrachari,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,875,25,10.0,60,95,152.9186143
291,1.419243986,Khulna,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,413,25,10.0,60,95,93.39318207
119,7.176470588,Kishoreganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,854,25,10.0,60,95,288.0910505
125,1.344,Kurigram,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,168,25,10.0,60,95,192.7778103
146,12.04109589,Kushtia,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1758,25,10.0,60,95,55.9752862
560,0.65,Lakshmipur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,364,25,10.0,60,95,84.88741608
130,2.769230769,Lalmonirhat,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,360,25,10.0,60,95,19.41832745
28,12.10714286,Madaripur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,339,25,10.0,60,95,169.9279758
257,5.412451362,Magura,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1391,25,10.0,60,95,154.0779963
310,4.561290323,Manikganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1414,25,10.0,60,95,149.3315285
157,5.656050955,Meherpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,888,25,10.0,60,95,255.2568667
1101,8.990009083,Moulvibazar,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,9898,25,10.0,60,95,194.0869346
49,2.469387755,Munshiganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,121,25,10.0,60,95,2.23163555
1292,4.287925697,Mymensingh,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,5540,25,10.0,60,95,36.85294099
483,1.556935818,Naogaon,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,752,25,10.0,60,95,96.47639278
413,2.200968523,Narail,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,909,25,10.0,60,95,242.7850646
309,0.093851133,Narayanganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,29,25,10.0,60,95,177.2036894
346,7.37283237,Narsingdi,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,2551,25,10.0,60,95,186.060614
240,5.383333333,Natore,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1292,25,10.0,60,95,263.5181144
212,9.613207547,Netrokona,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,2038,25,10.0,60,95,108.297226
144,2.048611111,Nilphamari,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,295,25,10.0,60,95,149.4032535
103,3.640776699,Noakhali,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,375,25,10.0,60,95,204.4034106
232,8.775862069,Pabna,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,2036,25,10.0,60,95,63.50137066
190,2.368421053,Panchagar,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,450,25,10.0,60,95,117.8661744
550,0.563636364,Patuakhali,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,310,25,10.0,60,95,54.59583708
365,1.361643836,Pirojpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,497,25,10.0,60,95,104.9756794
183,7.224043716,Rajbari,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1322,25,10.0,60,95,111.6606425
201,18.83084577,Rajshahi,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,3785,25,10.0,60,95,171.6475105
1220,3.380327869,Rangamati,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,4124,25,10.0,60,95,262.062004
121,2.975206612,Rangpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,360,25,10.0,60,95,39.8606201
321,1.211838006,Satkhira,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,389,25,10.0,60,95,191.994887
191,2.502617801,Shariatpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,478,25,10.0,60,95,191.4865448
114,2.666666667,Sherpur,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,304,25,10.0,60,95,190.8322096
94,5.127659574,Sirajganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,482,25,10.0,60,95,159.3174086
147,5.197278912,Sunamganj,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,764,25,10.0,60,95,143.671667
235,1.327659574,Sylhet,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,312,25,10.0,60,95,106.3213071
452,3.661504425,Tangail,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,1655,25,10.0,60,95,233.0582069
1225,0.266122449,Thakurgaon,Rabi,17.5,77.5,Lemon,Jan,Jan to Jan,Jan,326,25,10.0,60,95,183.7416132
1449,0.338854382,Bagerhat,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,491,20,10.0,85,95,179.5184224
27,0.37037037,Bandarban,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,10,20,10.0,85,95,26.34423494
177,0.367231638,Barguna,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,65,20,10.0,85,95,60.79962544
4293,0.434661076,Barishal,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,1866,20,10.0,85,95,83.00847246
1584,0.45770202,Bhola,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,725,20,10.0,85,95,123.6883974
923,0.423618635,Bogura,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,391,20,10.0,85,95,132.8640547
2861,0.303040895,Brahmanbaria,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,867,20,10.0,85,95,122.713325
551,0.395644283,Chandpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,218,20,10.0,85,95,172.6927327
5307,0.302996043,Chapai Nawabganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,1608,20,10.0,85,95,152.2516651
256,0.23046875,Chattogram,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,59,20,10.0,85,95,121.6162919
4477,0.413446504,Chuadanga,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,1851,20,10.0,85,95,167.3753915
0,,CoxsBazar,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,0,20,10.0,85,95,116.7920857
960,0.267708333,Cumilla,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,257,20,10.0,85,95,113.0987784
617,0.440842788,Dhaka,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,272,20,10.0,85,95,204.1311779
100,0.38,Dinajpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,38,20,10.0,85,95,190.1716788
41417,0.691648357,Faridpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,28646,20,10.0,85,95,24.81839418
1122,0.457219251,Feni,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,513,20,10.0,85,95,96.57346788
1296,0.743055556,Gaibandha,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,963,20,10.0,85,95,209.9732271
172,0.395348837,Gazipur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,68,20,10.0,85,95,113.546305
9399,0.406319821,Gopalganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,3819,20,10.0,85,95,254.7388101
40,0.225,Habiganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,9,20,10.0,85,95,184.4854386
765,0.347712418,Jamalpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,266,20,10.0,85,95,114.0416926
24551,0.484623844,Jashore,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,11898,20,10.0,85,95,275.8645645
683,0.469985359,Jhallokati,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,321,20,10.0,85,95,167.8436192
29147,0.565615672,Jhenaidah,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,16486,20,10.0,85,95,46.71110771
333,0.48948949,Joypurhat,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,163,20,10.0,85,95,178.5522009
67,0.253731343,Khagrachari,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,17,20,10.0,85,95,179.5873673
225,0.315555556,Khulna,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,71,20,10.0,85,95,180.5066343
260,0.384615385,Kishoreganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,100,20,10.0,85,95,215.7976509
1411,0.380581148,Kurigram,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,537,20,10.0,85,95,178.4998037
21146,0.592641634,Kushtia,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,12532,20,10.0,85,95,161.6148261
64,0.28125,Lakshmipur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,18,20,10.0,85,95,103.4202711
104,0.413461539,Lalmonirhat,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,43,20,10.0,85,95,49.49162505
11427,0.472564978,Madaripur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,5400,20,10.0,85,95,92.87649338
32570,0.356463003,Magura,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,11610,20,10.0,85,95,126.9253694
2235,0.450111857,Manikganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,1006,20,10.0,85,95,165.7829173
14079,0.52375879,Meherpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,7374,20,10.0,85,95,164.6781533
70,0.428571429,Moulvibazar,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,30,20,10.0,85,95,206.7676182
40,0.35,Munshiganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,14,20,10.0,85,95,196.1215513
728,0.51510989,Mymensingh,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,375,20,10.0,85,95,220.9736966
432,0.5,Naogaon,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,216,20,10.0,85,95,97.08013595
13887,0.48779434,Narail,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,6774,20,10.0,85,95,207.5290432
247,0.287449393,Narayanganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,71,20,10.0,85,95,9.718612786
48,0.291666667,Narsingdi,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,14,20,10.0,85,95,160.506344
30860,0.598185353,Natore,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,18460,20,10.0,85,95,171.8988547
92,0.391304348,Netrokona,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,36,20,10.0,85,95,53.96778688
21,0.428571429,Nilphamari,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,9,20,10.0,85,95,176.4278993
86,0.348837209,Noakhali,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,30,20,10.0,85,95,99.3357216
26691,0.498632498,Pabna,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,13309,20,10.0,85,95,198.8068072
179,0.335195531,Panchagar,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,60,20,10.0,85,95,199.2494537
602,0.363787375,Patuakhali,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,219,20,10.0,85,95,149.496738
77,0.51948052,Pirojpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,40,20,10.0,85,95,231.2602594
17356,0.517342706,Rajbari,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,8979,20,10.0,85,95,193.8494375
36337,0.522690371,Rajshahi,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,18993,20,10.0,85,95,148.5320415
72,0.347222222,Rangamati,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,25,20,10.0,85,95,115.6043656
215,0.525581395,Rangpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,113,20,10.0,85,95,102.2446867
766,0.361618799,Satkhira,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,277,20,10.0,85,95,162.5017572
5433,0.512424075,Shariatpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,2784,20,10.0,85,95,120.3554164
133,0.345864662,Sherpur,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,46,20,10.0,85,95,100.7292948
7010,0.441797432,Sirajganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,3097,20,10.0,85,95,140.6186215
0,,Sunamganj,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,0,20,10.0,85,95,150.639155
42,0.523809524,Sylhet,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,22,20,10.0,85,95,177.0369425
2716,0.275036819,Tangail,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,747,20,10.0,85,95,39.6508977
464,0.392241379,Thakurgaon,Kharif 2,15.0,90.0,Lentil,Oct,Nov to Feb,Feb to Mar,182,20,10.0,85,95,122.6302064
0,,Bagerhat,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,145.4025245
412,0.963592233,Bandarban,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,397,34,20.0,60,85,194.4158744
0,,Barguna,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,69.78795082
0,,Barishal,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,166.7057591
0,,Bhola,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,112.8447857
1142,2.758318739,Bogura,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,3150,34,20.0,60,85,272.837081
33,2.0,Brahmanbaria,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,66,34,20.0,60,85,78.08151585
1778,2.233970754,Chandpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,3972,34,20.0,60,85,172.4111758
2259,1.813634351,Chapai Nawabganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,4097,34,20.0,60,85,171.698682
0,,Chattogram,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,116.1807408
49,2.0,Chuadanga,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,98,34,20.0,60,85,146.5394074
0,,CoxsBazar,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,48.54760052
0,,Cumilla,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,242.3012486
6108,2.610019646,Dhaka,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,15942,34,20.0,60,85,138.7951981
13541,2.951480688,Dinajpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,39966,34,20.0,60,85,183.4386428
753,2.298804781,Faridpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,1731,34,20.0,60,85,136.2058214
166,2.903614458,Feni,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,482,34,20.0,60,85,134.2350041
1246,3.283306581,Gaibandha,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,4091,34,20.0,60,85,212.3344486
340,2.294117647,Gazipur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,780,34,20.0,60,85,203.3326195
27,2.814814815,Gopalganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,76,34,20.0,60,85,183.080859
0,,Habiganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,199.9669889
12,3.0,Jamalpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,36,34,20.0,60,85,90.74872538
76,3.723684211,Jashore,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,283,34,20.0,60,85,175.7952952
0,,Jhallokati,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,154.535071
212,2.900943396,Jhenaidah,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,615,34,20.0,60,85,157.9822321
0,,Joypurhat,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,152.1307477
411,1.104622871,Khagrachari,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,454,34,20.0,60,85,94.40309512
10,1.9,Khulna,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,19,34,20.0,60,85,173.0623534
0,,Kishoreganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,180.8686094
6575,3.255057034,Kurigram,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,21402,34,20.0,60,85,107.8132799
1088,2.609375,Kushtia,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,2839,34,20.0,60,85,117.3173159
0,,Lakshmipur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,219.1776721
17465,2.934726596,Lalmonirhat,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,51255,34,20.0,60,85,174.1061092
0,,Madaripur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,151.7451662
0,,Magura,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,230.3162465
13736,2.142617938,Manikganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,29431,34,20.0,60,85,62.2136881
0,,Meherpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,83.60205318
0,,Moulvibazar,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,74.96694632
10584,2.193783069,Munshiganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,23219,34,20.0,60,85,151.3765903
0,,Mymensingh,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,187.8773315
2419,2.442744936,Naogaon,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,5909,34,20.0,60,85,174.4276157
0,,Narail,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,182.8073682
0,,Narayanganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,39.6156258
0,,Narsingdi,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,42.31970776
21198,2.466411926,Natore,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,52283,34,20.0,60,85,138.4972154
0,,Netrokona,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,179.4434869
3210,3.483800623,Nilphamari,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,11183,34,20.0,60,85,0.0
0,,Noakhali,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,150.1702475
90,2.744444444,Pabna,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,247,34,20.0,60,85,82.14691374
2498,3.470376301,Panchagar,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,8669,34,20.0,60,85,155.9586968
0,,Patuakhali,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,94.38994538
0,,Pirojpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,102.9311708
34,2.352941176,Rajbari,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,80,34,20.0,60,85,130.143615
22695,2.658735404,Rajshahi,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,60340,34,20.0,60,85,251.6763122
500,1.336,Rangamati,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,668,34,20.0,60,85,59.85303686
23269,3.127422751,Rangpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,72772,34,20.0,60,85,161.819163
10,3.2,Satkhira,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,32,34,20.0,60,85,270.6256659
0,,Shariatpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,46.18088445
136,3.514705882,Sherpur,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,478,34,20.0,60,85,175.2767937
305,2.249180328,Sirajganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,686,34,20.0,60,85,138.2186828
0,,Sunamganj,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,165.1832994
0,,Sylhet,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,90.43746675
0,,Tangail,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,0,34,20.0,60,85,82.63124398
52049,2.593844262,Thakurgaon,Kharif 1,27.0,72.5,Maize 1,Mar,Apr to May,Jun to Jul,135007,34,20.0,60,85,147.5653842
421,2.247030879,Bagerhat,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,946,27,14.0,50,70,143.1975489
373,1.461126005,Bandarban,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,545,27,14.0,50,70,108.9296868
126,1.436507937,Barguna,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,181,27,14.0,50,70,113.3118223
660,2.0,Barishal,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,1320,27,14.0,50,70,150.9492681
1954,2.688843398,Bhola,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,5254,27,14.0,50,70,192.3806474
17441,3.050283814,Bogura,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,53200,27,14.0,50,70,53.81320942
233,1.454935622,Brahmanbaria,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,339,27,14.0,50,70,91.45558876
11951,2.890051042,Chandpur,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,34539,27,14.0,50,70,85.59286597
14687,2.858786682,Chapai Nawabganj,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,41987,27,14.0,50,70,133.6151075
66,2.590909091,Chattogram,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,171,27,14.0,50,70,119.3330665
117887,4.386955305,Chuadanga,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,517165,27,14.0,50,70,264.7462006
200,2.12,CoxsBazar,Rabi,20.5,60.0,Maize 2,Dec,Jan to Mar,Apr,424,27,14.0,50,70,256.345851
